,Country,Alcohol use,Drug use,Unsafe sex,Smoking,Low physical activity,Diet low in fruits,Diet low in vegetables,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
779,Latvia,2036.788308,289.8382055,186.99746399999998,4280.942583,1422.547895,1981.3245239999999,1226.182559,1934.7418579999999,2674.587654,1942.426573
780,Latvia,2017.413919,284.15836119999994,175.8571033,4198.739872,1387.379778,1922.044443,1174.2733230000001,1867.5621600000002,2581.978838,1872.610215
781,Latvia,1964.9740969999998,281.26647260000004,172.7568041,4100.7922,1374.8996439999999,1879.457992,1139.875046,1814.921632,2526.925221,1825.526611
782,Latvia,1924.142411,277.8942308,166.06869650000002,4111.159729,1390.705197,1884.0780109999998,1137.5181949999999,1831.514991,2539.9360269999997,1832.3510760000001
783,Latvia,1900.9979829999997,275.4629562,159.9038889,4123.168757,1381.452665,1864.561207,1117.690934,1827.807106,2521.817151,1812.9307579999997
784,Lebanon,361.4896387,347.4239776,124.4516969,4948.261777000001,1210.596835,821.5794873,239.64318500000002,831.4089091,2521.305466,875.0460038999998
785,Lebanon,370.014907,371.65313480000003,128.0711645,5105.7282350000005,1249.146778,863.8073332,262.8974617,864.6934574999999,2591.759298,886.1462247999999
786,Lebanon,397.1093043,411.5099376,137.6978141,5266.498913,1287.368772,910.8768791000001,288.94840189999996,896.8269475,2667.344211,911.5183353
787,Lebanon,436.4786558,461.83822960000003,141.7952844,5456.965617,1331.1354279999998,964.7484499,317.7544804,931.8780742999999,2760.867713,952.3028676000001
788,Lebanon,452.3371521000001,493.00780199999997,142.6380375,5670.306136,1379.067578,1011.981841,347.7380081,966.8699565999999,2856.050893,1002.363191
789,Lebanon,473.63662750000003,513.7206704,145.65798030000002,5894.32192,1428.441341,1061.6329859999998,377.2076111,1001.3364109999999,2950.919714,1054.60164
790,Lebanon,479.2024546,536.9751289,148.997734,6147.088378,1482.865008,1111.714109,405.77736139999996,1039.4349220000001,3056.419738,1111.585576
791,Lebanon,495.4789081999999,561.0621093999999,152.59345530000002,6405.711047,1533.716808,1153.9110560000001,430.12309519999997,1075.460236,3156.006768,1163.734344
792,Lesotho,3071.027538,314.0525229,11232.1707,2078.9785890000003,200.3550378,954.8911115000001,582.4486632999999,286.83693239999997,580.5010251,477.11039230000006
793,Lesotho,3024.188451,306.22749489999995,10715.242470000001,2053.732491,199.55612680000002,947.9264845,576.9974979,287.15194080000003,575.0582234,476.3225966
794,Lesotho,3002.654466,306.8768124,10595.1121,2038.9221469999998,201.7474109,954.4079977,580.4979472,292.216408,578.4737899,482.9828119
795,Lesotho,2989.090337,303.8420836,10288.8945,2024.701756,204.0936246,961.1764129000001,584.5874868,297.1867597,582.6076892000001,489.9327016
796,Lesotho,2963.134845,298.0248873,9847.298901,2007.244384,204.4451543,958.9338989,582.4781413,297.78658010000004,581.0630169,491.9353337
797,Lesotho,2915.4889190000004,289.70863660000003,9291.138991,1977.091784,203.9841166,952.8152941,577.8902452000001,297.92265679999997,576.8323575000001,491.67145650000003
798,Lesotho,2803.016305,257.3365721,7610.641636,1914.2367960000001,199.4912716,926.1950678999999,560.5859646,290.3964643,560.014778,480.71474969999997
799,Lesotho,2687.3220969999998,222.9435091,5820.436267,1852.831943,194.37010949999998,897.6358154999999,542.6691708999999,282.53785289999996,540.7442702999999,467.4745953
800,Liberia,1173.214082,140.0503696,2539.955202,835.6762737,241.8696228,664.6704467999999,579.422544,215.0403876,746.3216502,521.7642866
801,Liberia,1192.48029,139.4628508,2397.931513,849.2544780999999,245.84855040000002,681.1132813999999,592.2708948,217.9664955,760.8587025,532.0734363
802,Liberia,1223.091483,138.8139645,2249.742368,868.9758583999999,250.83690930000003,700.5701211,608.0816643999999,222.22399480000004,779.6559926,544.9382703
803,Liberia,1251.043713,138.852111,2132.847727,883.8583343,254.63341359999998,714.8110006,619.7838522999999,228.5573622,793.2586842999999,554.2061755
804,Liberia,1258.767366,137.7654855,2022.005946,886.1784747000002,255.3759184,719.9834662000001,622.1385462000001,231.1865486,794.6277892999999,555.2962643999999
805,Liberia,1279.942492,139.3761449,1964.602209,894.7400351,257.7621406,729.1920792000001,629.6262512,234.66856349999998,803.0245317000001,561.6984204
806,Liberia,1310.987075,141.0765226,1904.09535,909.9971155999999,261.9777128,745.4788317000001,641.8670268,239.67999619999998,818.4155465,571.7671912000001
807,Liberia,1345.891498,142.7223962,1834.287651,927.9646239,266.8645219,764.6508953,656.6837449,245.52335069999998,837.5824582,584.4000549
808,Libya,71.6050954,665.3108165,131.6217977,2214.488972,1106.040294,1008.3157279999999,543.2560005,923.1838302000001,2441.3323649999998,1535.962023
809,Libya,73.30578479,727.6055607000001,138.93131330000003,2226.179994,1115.588569,1096.2057710000001,614.6611389,923.9387575,2514.632267,1620.9248699999998
810,Libya,73.90115985,764.5907321000001,143.09521750000002,2232.7891059999997,1128.117049,1128.9426529999998,640.4698931,934.0171311,2567.205542,1661.3261630000002
811,Libya,73.40074577,772.6891373999999,149.1290783,2364.361893,1187.084636,1226.808812,720.9062012999999,969.1867881000001,2694.676903,1777.41136
812,Libya,77.09279097,803.2941329,156.2460229,2479.6672949999997,1247.212259,1355.69073,841.6429166000001,995.8465495999999,2840.536991,1927.09923
813,Libya,83.32250676,837.3217692000001,163.4278876,2542.264388,1283.145616,1487.623301,962.6610158,1000.979783,2955.077182,2052.604663
814,Libya,81.80892457,840.849383,171.08957869999998,2672.113625,1343.3388730000001,1640.248951,1101.293712,1020.361439,3103.0216530000002,2200.0375559999998
815,Libya,76.46746329999999,873.7039315,179.8458737,2751.850828,1400.26774,1771.7601710000001,1218.060718,1043.190009,3245.570468,2329.9835329999996
816,Lithuania,4269.545984,490.34733150000005,269.9661499,6182.589893,2143.6506510000004,2544.434548,1993.011103,2861.776558,3748.098667,3225.984985
817,Lithuania,4147.296595000001,475.4302961,261.500776,6027.066872,2148.446325,2507.2246440000004,1956.543706,2830.465093,3693.918188,3205.620336
818,Lithuania,4108.804776,466.2465969,241.00526549999998,5919.143503,2150.991313,2471.2047399999997,1917.8720670000002,2805.2517940000002,3643.652656,3186.821273
819,Lithuania,4144.0282130000005,469.31367689999996,230.0767548,5921.980644,2196.077786,2480.518545,1914.620548,2828.374601,3666.550796,3224.9133890000003
820,Lithuania,3961.9373840000003,463.7615677,218.7748114,5644.329077,2154.837688,2378.531524,1834.87517,2734.32566,3535.4820729999997,3131.934262
821,Lithuania,3941.88612,461.81523210000006,217.87131859999997,5660.557106,2209.632371,2399.6939899999998,1844.761802,2753.944109,3591.29151,3189.941965
822,Lithuania,3950.3637409999997,462.39889230000006,215.60544559999997,5683.577233,2222.64888,2387.2968,1823.154514,2784.242297,3589.8458549999996,3194.808125
823,Lithuania,3944.790396,450.1928761,207.9759365,5641.804972,2231.970889,2361.692897,1799.529473,2798.715004,3582.358993,3186.895666
824,Low SDI,310001.6508,30641.644760000003,472580.186,524073.1114,76657.2764,255867.19100000002,189790.46600000001,113599.5357,246702.5264,174145.9543
825,Low SDI,300587.1082,30908.52978,443944.2246,533600.9506,78830.70373,260794.4616,192939.8312,115285.3988,253489.1057,179929.1741
826,Low SDI,304521.4888,30991.92088,409452.6357,542206.4462,80849.03233,265317.8924,195812.9477,117177.0662,259840.2202,185155.3519
827,Low SDI,306948.7912,31471.134710000002,370550.8859,548394.4215,82807.20087999999,269246.0977,197817.8539,119043.0749,264823.8784,188983.3318
828,Low SDI,310030.043,32129.413039999996,329433.7609,557631.5232,85234.01016,274708.1379,200671.9948,121297.6168,270772.1701,193632.1254
829,Low SDI,314624.9864,32946.682160000004,299908.6255,569756.5897,88201.38798,281420.6882,204858.25,125225.2166,278745.9,200141.8683
830,Low SDI,320139.0856,33954.32444,273572.4874,580913.8008,91024.20547999999,287826.0857,208958.4954,129656.3583,285682.9081,205939.7425
831,Low SDI,324179.1104,34965.3299,250239.6442,587759.8865,93320.99987999999,292753.9909,211933.6086,133748.1373,290368.1893,209871.1699
832,Low-middle SDI,492422.2196,86387.53132000001,529784.7409,965769.1298,169421.9496,441309.5873,281497.8356,320745.3344,530096.7464,351922.7538
833,Low-middle SDI,499857.9544,86414.46137,493605.7028,980043.685,174792.7542,448921.0766,285465.3503,327147.0844,544213.5143,362467.2437
834,Low-middle SDI,507258.25700000004,86260.72366,463041.0591,990999.2253,180012.045,456554.5634,288860.3746,332417.6626,558180.7370000001,372412.9162
835,Low-middle SDI,508695.1541,86707.40547,438563.9483,994704.7504,183812.2202,460298.7862,289978.0007,333894.4507,566234.9015,377159.2393
836,Low-middle SDI,508841.7237,87444.01659,414363.3911,997029.2917,189159.1313,468603.5329,293086.869,338637.842,578746.2061,384393.664
837,Low-middle SDI,510050.2809,88479.61669,396006.9995,1003527.016,194556.4158,475552.6811,295730.8583,347000.08700000006,591562.9015,392743.6219
838,Low-middle SDI,518144.43299999996,90215.32844,377886.6935,1018889.657,200194.5186,485064.2046,299686.3821,357651.1104,605854.1409,401611.3991
839,Low-middle SDI,523806.5013,91680.09358,359607.3602,1027021.353,204645.1392,490201.4685,301045.7709,364847.3576,615299.0431,407305.7686
840,Luxembourg,394.8484944,37.10258965,13.70363339,625.0635,100.48831659999999,30.12496919,97.89747633,128.66387079999998,157.911783,90.09131842
841,Luxembourg,394.671356,37.88338933,13.68785129,626.5374505,100.6554782,30.57555105,96.27174886,130.1739159,156.97842419999998,89.16400045
842,Luxembourg,398.961777,38.49576627,13.62775782,632.1544091,101.0472629,31.56386169,95.1885925,132.30442779999998,157.00582649999998,88.88886949
843,Luxembourg,398.1121108,39.56975079,13.72542214,631.780117,100.46774,32.01220543,93.14233831,132.8026764,155.3085176,87.87790918
844,Luxembourg,405.2588631,41.50888497,13.80678711,645.35838,101.10611999999999,32.93862421,92.24359244,135.2296591,155.8345493,87.73887575
845,Luxembourg,411.0566771,43.66368538,14.14353697,656.2410662999999,102.5746984,33.66420024,92.32703334,138.1566976,157.67922009999998,88.25433231
846,Luxembourg,414.3478188,46.09315435,13.873683600000001,661.3625185,103.5044329,34.20398941,92.21478877,140.5494198,159.3568385,88.23784502
847,Luxembourg,417.047775,48.31013789,13.92984135,670.8615589999999,106.0486242,34.85389006,93.48352502,145.049547,163.14491740000003,89.49976814
848,Madagascar,2250.8398079999997,431.7205991,3737.98081,5280.198847,889.9477744,5610.610825,4387.540945000001,2573.195721,4691.8010939999995,2651.377997
849,Madagascar,2336.5120190000002,444.5775438999999,3747.455283,5368.611154,910.6805467,5743.317768,4504.429664,2573.746019,4804.232006,2725.054861
850,Madagascar,2411.659102,455.3860708000001,3730.8183590000003,5437.642776,929.5299685,5864.8773869999995,4606.513845,2578.370513,4902.578639,2787.574662
851,Madagascar,2493.745989,467.01090650000003,3705.7484369999997,5511.292248,949.4845730000001,5992.005692,4709.076047,2579.391514,5007.508376,2850.966003
852,Madagascar,2585.34278,481.1336619,3680.357011,5587.4683939999995,968.9163982999999,6128.986353,4812.4417189999995,2576.574587,5113.52136,2913.294178
853,Madagascar,2683.146235,497.8735971,3666.8326399999996,5671.151209000001,991.0815460000001,6270.195324,4926.788827,2579.542798,5233.453516,2984.869153
854,Madagascar,2772.002605,515.7079332,3686.9756469999998,5745.345329,1014.350666,6404.050317,5035.636157,2655.0158579999998,5347.2749619999995,3053.6342210000003
855,Madagascar,2882.482695,544.3940717,3773.152186,5820.852189,1039.984734,6547.399754,5155.4061679999995,2734.9684429999998,5473.361473,3130.81945
856,Malawi,4023.6949229999996,614.6653173,46482.00873,3842.566361,668.8371588,2151.536064,1893.2060190000002,1286.541269,1801.188257,1711.152746
857,Malawi,4020.100332,551.19667,40028.64144,3833.0853850000003,679.1071519999999,2163.3645920000004,1904.840557,1270.386295,1812.787898,1729.5415699999999
858,Malawi,4015.876979,484.9006205,33133.349330000005,3816.52879,691.478856,2184.931491,1921.658702,1266.255287,1831.743616,1751.286793
859,Malawi,4016.4449090000003,435.0726422,27762.1339,3795.931614,704.4206993,2214.0471039999998,1941.076809,1263.26387,1854.562297,1772.7197670000003
860,Malawi,4044.781003,398.0460207,23330.148999999998,3785.724603,719.7576055,2251.7388370000003,1969.031113,1259.485871,1885.1118649999999,1803.0857449999999
861,Malawi,4120.8756140000005,382.28909280000005,20696.46619,3797.6244520000005,738.1273489,2305.694599,2010.0393960000001,1259.963884,1928.7959670000002,1844.868207
862,Malawi,4183.500084,373.5412884,18458.99956,3819.894561,757.8418881,2367.373522,2055.630497,1297.769977,1976.1072379999998,1890.963516
863,Malawi,4234.260739,372.3588376,17021.6627,3825.578819,774.5418355,2416.8033920000003,2093.3271019999997,1330.65056,2016.3873370000001,1928.7450489999999
864,Malaysia,5320.442309,2063.582617,1428.851044,19888.70712,3713.111614,6653.366222,6444.87515,12069.01022,8775.861248000001,6664.7471590000005
865,Malaysia,5380.573482,2131.132676,1521.013214,19535.98277,3630.138039,6489.221052000001,6267.128184,11633.665490000001,8615.256518,6511.8198600000005
866,Malaysia,5604.038431,2198.237355,1623.080919,19876.07996,3705.731258,6556.279434,6314.424609000001,11645.7205,8755.889831,6590.326495
867,Malaysia,5839.913570000001,2202.808211,1692.6155239999998,20310.907730000003,3787.5178590000005,6629.80314,6371.919261,11664.7086,8911.796407,6681.017054999999
868,Malaysia,6317.498031,2168.6617969999998,1731.427604,21627.389,4046.5532689999995,6996.434719,6709.504129,12196.38803,9463.575914000001,7077.138274
869,Malaysia,6559.170290999999,2087.651911,1731.223732,22340.381569999998,4268.030571,7228.905154000001,6964.954398999999,12532.8991,9896.438224,7411.198343000001
870,Malaysia,6769.057575,1881.729448,1638.967842,22883.72564,4474.853577000001,7427.978862999999,7181.887970000001,13149.88695,10267.63668,7691.465414
871,Malaysia,7002.821140000001,1704.3986489999998,1531.584807,23650.09053,4708.038875,7617.872181000001,7425.815829000001,13853.165490000001,10663.79243,8000.009437000001
872,Maldives,7.506426085,6.93303878,5.362701938,152.4837959,25.61827227,35.41400847,42.62352127,92.39684591,74.89217332,28.81936745
873,Maldives,7.634977062999999,7.01643099,5.399208354,150.6271032,24.67163347,34.05428921,40.90917096,87.91286099,72.84334748,27.04772907
874,Maldives,7.38488758,7.209852861,5.479239442999999,146.6937141,24.36458634,33.04065712,40.12483026,84.43351869,71.92745054,26.37573841
875,Maldives,7.457053208,7.658933941,5.57465734,149.0570125,24.84569176,33.16694132,40.54942438,83.7483,73.15355495,26.44427064
876,Maldives,7.66676764,8.184821467,5.717347413,152.6149278,25.39498064,33.82766196,41.13818643,83.75230712,74.80365063,27.01555504
877,Maldives,7.903644892000001,8.816157216,5.926102623999999,157.73466499999998,26.29621667,34.66680194,42.3637857,84.91968689,77.63679075,27.444403
878,Maldives,8.190985977,9.512427507,6.158085572,163.77005309999998,27.42656806,35.79035467,43.89546457,88.45307372,81.05668444,28.04888302
879,Maldives,8.487894067000001,10.20060074,6.400966615,170.493631,28.74984706,37.1307784,45.75878438,92.56779358,85.10846955,28.65773356
880,Mali,1788.453085,359.3657215,5119.035588000001,2036.843457,771.9041405,2581.717897,1596.305142,889.4520051000001,2524.560013,1464.292692
881,Mali,1811.3466469999998,359.8949642,4878.270963,2094.823783,797.456693,2636.758953,1632.436152,906.3507066999999,2575.043049,1506.148116
882,Mali,1850.014827,367.9198872,4816.722474,2167.306794,826.9016917,2703.707262,1677.026531,923.7530014,2635.970925,1555.1005949999999
883,Mali,1895.862992,385.7188476,4995.642428,2248.51438,856.2723568,2786.250806,1728.701114,954.3181112999999,2711.92321,1605.082059
884,Mali,1948.906272,402.56277739999996,5087.186208,2333.2617170000003,891.9658621,2880.265509,1788.1866870000001,988.3320532,2800.110685,1668.3219
885,Mali,2001.2063629999998,418.98264839999996,5086.824874,2420.2168899999997,931.6341742000001,2973.210999,1852.753298,1023.7120869999999,2897.953626,1742.953578
886,Mali,2068.209343,437.4374437,5054.6527590000005,2516.2328190000003,968.8218191,3079.5459530000003,1917.850394,1062.857807,3000.761768,1809.242989
887,Mali,2116.729527,453.7082716,5036.817339,2594.435775,1000.7756820000001,3159.2559699999997,1967.3090149999998,1094.936491,3081.551897,1862.4665949999999
888,Malta,-23.23763849,18.0373641,9.671574563,558.2241187999999,144.59450969999997,129.6142748,39.82566985,118.4595513,241.68602,161.8342987
889,Malta,-22.47558664,17.77661961,9.840235153,547.5016105000001,145.6852011,129.1575205,40.6270906,121.15656899999999,242.1193514,162.85683909999997
890,Malta,-21.30159236,18.20530953,10.01504694,552.2895172,148.76386409999998,130.6637896,41.91746807,125.1072395,245.4273519,165.95992080000002
891,Malta,-16.88642254,18.40471993,10.02670848,548.0880897000001,146.7188278,129.0050971,41.39271962,125.6448692,242.1257954,162.3211006
892,Malta,-14.68376813,18.75653825,10.13116153,554.7087153,148.5640965,130.3620707,41.77742149,128.9166582,245.0492267,162.8864231
893,Malta,-13.44873363,19.17889629,10.51281218,571.3616057,153.88134,133.3970033,42.78623014,135.2106243,253.4398932,166.9704748
894,Malta,-11.75626857,20.44791376,10.53092022,605.3903246,163.5295055,139.816454,44.57089204,144.6169654,268.0705627,175.1340218
895,Malta,-10.18857116,21.15206609,10.56524885,627.1903014,169.9263468,142.8618257,45.40391902,151.3943181,277.8562043,179.6645465
896,Marshall Islands,3.336565165,2.9574515669999997,4.85521728,39.0994304,10.09273278,26.31271154,22.65640744,18.59678998,35.42114439,21.38320036
897,Marshall Islands,3.298493961,3.00237165,4.965634938,39.65840437,10.26032413,26.63043542,22.96257639,18.65444818,36.03522057,21.80802128
898,Marshall Islands,3.25448205,3.04792778,5.0895403130000005,40.19665814,10.45772567,26.9657584,23.27556379,18.75218589,36.66127771,22.24670744
899,Marshall Islands,3.2168860089999995,3.0957467960000002,5.230744378,40.75934303,10.68063184,27.30440039,23.60419892,18.8953052,37.31614491,22.70503358
900,Marshall Islands,3.19220121,3.144661853,5.3907163670000005,41.32592557,10.89206458,27.75334785,23.94413763,18.960072399999998,37.98871839,23.16006635
901,Marshall Islands,3.167620738,3.19995246,5.572913692999999,41.96194585,11.16155217,28.17505419,24.32418117,19.13815127,38.72290361,23.66972085
902,Marshall Islands,3.147424889,3.254670274,5.778218141,42.50941259,11.39458674,28.55957299,24.66319626,19.65002781,39.39723968,24.13973167
903,Marshall Islands,3.1664058010000002,3.3136152410000004,6.019270161000001,43.09421408,11.63954494,28.95252939,25.03052599,20.24769296,40.03276744,24.5652745
904,Mauritania,139.3828024,63.44178322,193.34273230000002,486.72366229999994,219.2437035,670.2431909,500.05170880000003,244.6650147,732.3868414,410.9596534
905,Mauritania,142.1538545,66.15615802,196.41156919999997,492.5154432,224.34739280000002,681.9831289,507.21608150000003,248.6858759,745.644641,418.7381964
906,Mauritania,144.89907130000003,69.08060281,199.7357826,498.2186051,229.74131880000002,694.2878868,514.9248592,252.30044730000003,759.3331081,426.8571398
907,Mauritania,148.3405883,72.29546596,203.2429878,504.12626720000003,234.74573840000002,707.3610521,522.7797851,258.8918934,773.2507571000001,434.4662218
908,Mauritania,151.40099419999999,75.66461303,206.0034523,509.11040049999997,239.74022960000002,718.0298623,529.5677749,264.8455034,785.2175695000001,441.64699529999996
909,Mauritania,154.7325916,79.26312137,209.6801217,514.8025033,245.7843335,730.416626,538.7286867,271.1642751,799.687223,451.78481389999996
910,Mauritania,158.5653819,83.28241766,213.3510111,520.6799344,251.7051015,746.1659992000001,548.8306650000001,278.2887928,816.2184312,461.0240914
911,Mauritania,162.6424969,87.43076059999999,217.02707149999998,526.5809138000001,258.34655860000004,762.6077369,560.3760705,285.7235374,834.1812355000001,471.914062
912,Mauritius,219.9044562,93.65419421,101.237669,1004.539217,247.9956627,553.7649236000001,320.41382210000006,838.0152551,756.4638586,546.3384647999999
913,Mauritius,224.8733173,92.10378264,96.27674931,1006.9189140000001,245.39139190000003,544.0371022,312.0032268,815.101604,749.8085772000001,538.2869072999999
914,Mauritius,209.8841705,93.36392969,114.9556845,1015.9043740000001,255.49965730000002,553.5477811000001,317.6326977,829.8999742000001,771.340785,552.6984414
915,Mauritius,213.4175964,95.02293702,132.10863,1018.948665,255.0398074,546.11282,312.984969,817.5454821000001,763.4485212999999,544.0131763999999
916,Mauritius,211.17515079999998,99.19349225,137.9830799,1041.745841,262.7260816,561.4549506,321.06364489999993,832.0565829,785.7311146000001,557.6275435
917,Mauritius,225.857843,99.29477824,120.675576,1067.458274,268.28239130000003,574.6365507999999,328.8456401,845.9040833999999,804.9022119,566.9909365
918,Mauritius,233.47483369999998,107.74967109999999,152.00589209999998,1101.989408,277.2594182,589.4328152,336.8240412,891.511839,826.0189239,577.9943781000001
919,Mauritius,237.6900144,104.81568890000001,126.278253,1125.890983,285.415446,596.6551011,344.2657356,920.3968699,840.3517449999999,592.0546366000001
920,Mexico,45056.72206,8882.043090000001,10074.26966,49487.59881,10853.42908,13372.48035,14775.879159999999,8580.496895,12861.55494,22291.66449
921,Mexico,45193.37339,9111.775306,10060.15067,49137.67763,11081.34138,13607.662,15028.44188,8723.560398,12758.26935,22792.29203
922,Mexico,45130.08756,9380.764195,10078.84454,49512.98352,11555.15557,14116.25755,15581.856769999999,9054.553453,13250.45471,23728.17854
923,Mexico,44786.2031,9740.422029000001,10108.096590000001,50358.67795,12182.93985,14736.80241,16292.319590000001,9467.762581,13993.78962,24917.41204
924,Mexico,44847.81392,10114.09192,10189.08562,50958.21295,12808.51804,15489.427959999999,17067.73354,9891.924092,14874.882780000002,26228.51109
925,Mexico,45892.69636,10459.824209999999,10414.20767,50912.02027,13271.87992,15995.2521,17684.230190000002,10227.58805,15577.2623,27181.63989
926,Mexico,47857.49923,11000.42063,10405.2685,51538.06495,13973.73314,16786.68558,18624.1442,10754.67575,16593.8708,28679.02633
927,Mexico,52225.01556,11645.7604,10577.32407,51575.45497,14314.15416,17182.957980000003,19070.70814,11084.55847,17237.423130000003,29312.50992
928,Micronesia (country),2.537990684,4.584288148,14.68899688,74.24182852,19.84661218,44.59726385,38.20755929,34.52224678,61.56457643,39.49985033
929,Micronesia (country),2.3756926419999997,4.644149023,16.30805308,75.07169673,20.173469600000004,45.14597011,38.70393093,34.42447776,62.6422884,40.28239994
930,Micronesia (country),2.218909726,4.710482103,18.02468136,75.84792808,20.49215817,45.71831134,39.1850027,34.37260999,63.71927811,41.05136933
931,Micronesia (country),2.072004735,4.805242001,20.12138739,76.71601991,20.86565766,46.44267562,39.75957832,34.3653271,64.96278489999999,41.92167352
932,Micronesia (country),1.951174732,4.917226028,22.845721700000002,77.69702006,21.26685056,47.35658352,40.41563237,34.42253914,66.33790532,42.83912063
933,Micronesia (country),1.997119136,5.035734306,26.26414206,78.48203886,21.61741957,48.09305588,40.97833439,34.16193394,67.58302566,43.70345285
934,Micronesia (country),1.742433334,5.16348467,29.64698183,79.44039841,22.02703279,48.89779235,41.54579475,35.084705799999995,68.89446267,44.55858898
935,Micronesia (country),1.7183540609999999,5.280949958,32.71769528,80.39511966,22.39290934,49.53238048,42.09821568,35.95764866,69.93390386,45.25470552
936,Middle SDI,735503.8274,127119.9678,455390.4733,1739911.5,242752.1045,658945.0293,407314.065,1002450.09,715249.2543,475369.9932
937,Middle SDI,744285.4163,128567.6384,430838.2384,1763185.888,252129.4792,666368.076,410613.8824,1032733.2740000001,735225.7692,491967.6326
938,Middle SDI,754268.4537,130025.8693,404465.5977,1780879.624,260181.1678,672668.0090000001,412995.5321,1057509.087,753726.2362,506675.5635
939,Middle SDI,759637.5352,132741.1599,382004.3193,1785878.483,266638.5158,672893.9983,412840.7008,1069767.73,766762.8755,518721.7271
940,Middle SDI,776428.3684,137210.1006,360963.3886,1832136.231,276344.1113,685831.8767,417517.2175,1108227.815,790425.8481,532769.4561
941,Middle SDI,801930.7033,142566.7047,348677.8081,1899088.2,288532.30199999997,704201.4222,425430.7797,1156385.737,819707.715,552065.6387
942,Middle SDI,827910.2213,148090.5643,333634.4814,1950907.811,299015.7671,715792.1846,430741.4557,1193927.6809999999,842068.917,567940.5052
943,Middle SDI,843368.6145,152664.8888,304322.059,1976935.949,305556.8988,713921.3101,429872.0088,1207526.091,849935.948,575741.5826
944,Moldova,4921.112088,756.9737862000001,354.46178660000004,7236.168674,1913.299922,3955.760762,2618.983201,2540.948785,4804.402139,3924.0296789999998
945,Moldova,4441.238849,710.4315293999999,327.89874460000004,6625.414858,1800.964028,3616.8800109999997,2377.163891,2376.197307,4400.171908,3629.8824329999998
946,Moldova,4247.319047999999,682.9067576,305.6788116,6402.741825,1766.933252,3494.972,2276.598856,2319.435817,4249.297785,3521.0427310000005
947,Moldova,4156.422603,674.6398955,300.0195611,6284.347307,1713.429365,3369.6663270000004,2163.0026399999997,2250.927869,4090.905361,3393.7835689999997
948,Moldova,4307.224515,695.2830775,316.53106,6489.0607310000005,1762.546588,3463.9296299999996,2189.877892,2312.076814,4195.138654,3473.926918
949,Moldova,4394.048207,706.2002341,309.9199722,6641.17688,1796.1708350000001,3514.3724159999997,2199.9291129999997,2345.495188,4259.164817,3525.6108280000003
950,Moldova,4299.026715999999,695.3672082,285.57237030000005,6464.25123,1720.3333699999998,3346.506201,2074.972793,2278.687925,4057.097725,3358.979098
951,Moldova,4187.750827000001,701.7515672999999,279.75020710000007,6386.435459,1711.158055,3292.673089,2035.897026,2261.243038,4008.7851509999996,3321.972541
952,Mongolia,2246.2483629999997,283.8999697,129.96444240000002,2501.730407,312.6256633,1765.049965,1205.0171779999998,1149.3936529999999,1920.5209489999997,921.4503061
953,Mongolia,2279.743,294.605189,131.7940291,2519.118411,311.8394242,1742.855959,1181.695574,1144.85881,1908.1309420000002,913.7399491
954,Mongolia,2309.3685920000003,304.98639460000004,132.3200162,2515.160348,303.1274642,1701.7429379999999,1142.066144,1125.632467,1871.593589,888.1079973
955,Mongolia,2343.772919,316.94196239999997,132.6646715,2541.6990170000004,300.5846856,1670.7129539999999,1111.575283,1120.755435,1847.013537,871.8322535
956,Mongolia,2375.804919,328.9632459,132.9873136,2584.173112,300.2578982,1653.691711,1089.188211,1122.902657,1835.579612,859.8806731000001
957,Mongolia,2430.849523,345.2731163,136.91978559999998,2671.477383,307.3518691,1672.168734,1094.67073,1146.439678,1865.611931,870.8137818
958,Mongolia,2507.54994,365.2022607,143.1883256,2802.413377,323.2718941,1726.5541699999999,1125.2625369999998,1206.188597,1932.307843,901.0041112
959,Mongolia,2570.908762,384.6964017,148.8995044,2933.948223,336.57498369999996,1782.7418739999998,1158.779508,1258.929783,2000.74094,930.8076480000001
960,Montenegro,757.9560219,40.32752759,26.91923178,1573.39184,154.28387659999999,180.639746,44.07318686,456.27456229999996,588.8125159,287.0775354
961,Montenegro,771.5677484,40.66707668,26.71745296,1589.164892,157.93625459999998,173.354116,39.67010925,457.9492495,591.3810522000001,288.1483745
962,Montenegro,784.531218,41.15079694,26.9222099,1604.235124,162.1071665,169.86152909999998,37.55462433,460.23431370000003,596.9949767999999,289.4366854
963,Montenegro,810.1173966,42.36135999,26.88538737,1639.006505,165.8651491,168.19421709999997,35.52989323,465.1316625,605.5079422,292.92813939999996
964,Montenegro,823.5657107000001,42.99520169,26.68568282,1660.427106,167.98004509999998,167.7884148,34.69716939,465.7120124,608.6966323,294.1140921
965,Montenegro,838.2059008,43.41969766,26.70014216,1683.590314,171.8696056,167.10423269999998,34.11655801,469.3210762,617.8938542999999,298.1808817
966,Montenegro,851.3351564999999,43.85616841,26.37244982,1702.1204719999998,174.1980824,166.2625535,33.82618767,477.853596,622.7231893999999,300.34116
967,Montenegro,862.9439106000001,44.42851544,26.2211702,1723.6810699999999,176.3680793,165.57620369999998,33.95036692,485.32486950000003,627.3285207,302.5029282
968,Morocco,3088.119428,1325.032569,1524.607598,17440.688290000002,10110.21682,8569.928278,7231.274503000001,6712.958592,22884.784509999998,15164.389140000001
